title,release_date,vote_count,vote_average,return
A Single Shot,2013-02-09,92.0,5.7,18642.0
When Darkness Falls,2006-10-20,4.0,5.9,0.0
Zero Tolerance,1999-10-29,15.0,6.7,0.0
The Mystery of the Yellow Room,2003-06-11,20.0,6.7,0.0
A Monkey in Winter,1962-05-11,21.0,6.9,0.0
Murders in the Zoo,1933-03-31,5.0,4.9,0.0
Are You Listening?,1932-03-20,0.0,0.0,0.0
We Need a Vacation,2004-07-24,1.0,9.0,0.0
Why Not Me?,1999-01-06,6.0,6.4,0.0
Husk,2011-01-28,87.0,5.4,0.0
The Rock-afire Explosion,2009-01-01,3.0,4.8,0.0
Weddings and Babies,1958-01-31,2.0,6.0,0.0
Yanco,1961-11-01,3.0,5.7,0.0
Το Ξύλο Βγήκε Από Τον Παράδεισο,1959-11-16,4.0,6.5,0.0
"My Daughter, the Socialist",1966-10-12,3.0,6.3,0.0
Two Plus Two,2012-08-16,18.0,5.6,0.0
Hello Herman,2012-06-05,8.0,6.3,0.0
Blume In Love,1973-06-17,6.0,5.8,0.0
Eggshells,1969-01-01,1.0,10.0,0.0
Gag,2006-01-11,9.0,2.7,0.0
Concussion,2013-04-04,31.0,5.1,0.0
Atrocious,2010-10-15,55.0,5.2,0.0
Curse of the Ring,2004-11-19,36.0,6.4,0.0
Decoding Annie Parker,2014-05-02,38.0,5.5,0.024195
"Λατέρνα, Φτώχεια και Γαρύφαλλο",1954-03-31,3.0,7.3,0.0
The Auntie from Chicago,1957-12-16,3.0,7.0,0.0
Forced to Kill,1994-05-18,1.0,4.9,0.0
Forever Hardcore: The Documentary,2005-02-15,3.0,5.0,0.0
Whitewash,2013-04-19,13.0,6.3,0.0
Friends of God: A Road Trip with Alexandra Pelosi,2007-01-25,2.0,7.0,0.0
The Fourth World War,2003-04-27,1.0,7.0,0.0
Zincirbozan,2007-04-13,4.0,6.5,0.0
Blood Runs Cold,2011-10-03,12.0,5.1,0.0
True Confession,1937-12-24,2.0,5.8,0.0
Justice League: War,2014-02-02,234.0,7.0,1.47295
Gamera vs. Viras,1968-03-20,6.0,5.0,0.0
Dark Touch,2013-09-27,41.0,4.5,0.0
Mother of George,2013-01-18,7.0,7.1,0.0
Of Snails and Men,2012-09-14,9.0,5.2,0.0
Cousinhood,2011-02-04,43.0,6.8,0.0
Yeh Jawaani Hai Deewani,2013-05-31,80.0,7.1,5.974025974025974
Visitors,2013-09-08,12.0,6.3,0.0
Coco Chanel,2008-09-13,33.0,6.1,0.0
"Louise Bourgeois: The Spider, The Mistress And The Tangerine",2008-06-28,0.0,0.0,0.0
The Goebbels Experiment,2005-04-13,5.0,6.1,0.0
The Riddle of the Sands,1979-10-02,10.0,6.6,0.0
Catastroika,2012-02-11,6.0,7.1,0.0
Vizontele Tuuba,2004-01-21,9.0,6.5,4.651492
The Spanish Earth,1937-07-10,2.0,6.0,0.0
Easy Money II,2012-08-16,22.0,5.9,0.0
Medora,2013-11-08,1.0,5.0,0.0
Rampage at Apache Wells,1965-08-25,10.0,5.5,0.0
Ernest & Celestine,2012-12-12,148.0,7.6,0.6478696303341133
Wyoming Renegades,1954-03-27,0.0,0.0,0.0
The Simple Life Of Noah Dearborn,1999-05-09,6.0,3.4,0.0
Private Lessons,2008-02-04,9.0,5.6,0.0
The String,2009-05-12,14.0,6.4,0.0
Love Before Breakfast,1936-03-09,3.0,5.0,0.0
The Man Who Sleeps,1974-04-24,22.0,8.5,0.0
The Monkey's Paw,2013-10-08,35.0,4.2,0.0
Mitt,2014-01-17,25.0,6.3,0.0
Dear Mr. Watterson,2013-11-15,17.0,6.3,0.0
Oxy-Morons,2011-10-02,2.0,8.0,0.0
Samurai Cop,1991-11-30,26.0,4.6,0.0
Splatter: Naked Blood,1996-02-20,18.0,5.4,0.0
Frozen Assets,1992-10-23,1.0,3.0,0.0
Full Eclipse,1993-11-27,8.0,4.4,0.0
My Son,2006-03-07,4.0,6.3,0.0
Over Your Cities Grass Will Grow,2011-10-27,3.0,7.7,0.0
Space Raiders,1983-07-01,13.0,4.4,0.0
Banshee Chapter,2013-08-26,93.0,5.7,0.0
Drift,2013-07-23,61.0,5.7,0.0
A Letter to Three Wives,1985-12-16,0.0,0.0,0.0
Beyond the Law,1968-04-10,4.0,6.1,0.0
America,1924-02-21,0.0,0.0,0.0
It Boy,2013-03-06,332.0,6.2,0.0
The Redemption of General Butt Naked,2011-01-01,3.0,7.3,0.0
Report to the Commissioner,1975-02-05,3.0,6.7,0.0
40 Carats,1973-06-28,1.0,7.5,0.0
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012-10-04,17.0,7.1,0.0
The House of Branching Love,2009-08-21,9.0,6.5,0.0
America,2009-01-01,2.0,2.5,0.0
Bachelor Apartment,1931-04-15,1.0,8.0,0.0
Backstreet Dreams,1990-09-29,2.0,5.0,0.0
Full Moon High,1981-01-01,5.0,3.6,0.0
Gas,1981-07-01,0.0,0.0,0.0
"I, Frankenstein",2014-01-22,701.0,5.1,1.0946860307692308
Yu☆Gi☆Oh!,1999-03-06,5.0,6.6,0.0
Yu-Gi-Oh! 3D: Bonds Beyond Time,2010-01-23,19.0,5.9,0.0
From the Earth to the Moon,1958-11-26,4.0,5.3,0.0
The Astounding She-Monster,1958-04-10,2.0,3.5,0.0
Last Run,2001-07-01,1.0,6.0,0.0
Generation Kill,2008-07-13,88.0,7.8,0.0
Getting In,1994-12-07,2.0,6.0,0.0
Tomorrow Night,1998-01-23,2.0,7.0,0.0
Better Living Through Chemistry,2014-03-14,99.0,5.9,0.0150286
Snakehead Terror,2004-01-01,8.0,5.9,0.0
Beyond Loch Ness,2008-01-05,16.0,4.4,0.0
Enemy,2013-12-31,1326.0,6.7,3396726.0
Battleground,2012-01-01,13.0,4.5,0.0
Tapestries of Hope,2010-09-28,0.0,0.0,0.0
Xingu,2012-04-06,4.0,7.5,0.0
Adam and Eve,1995-12-22,3.0,6.0,0.0
Tentação,1997-12-26,2.0,6.5,0.0
Big Bad Wolves,2013-04-21,124.0,6.5,33232.0
The Strange Little Cat,2013-02-11,9.0,7.2,0.0
William Kunstler Disturbing the Universe,2009-06-02,1.0,5.0,0.0
Kawasaki's Rose,2009-12-21,3.0,5.0,0.0
I Saw the Sun,2009-01-01,10.0,6.7,0.0
Come Live with Me,1941-01-31,3.0,8.0,0.0
Striking Range,2006-06-01,0.0,0.0,0.0
Stranger by the Lake,2013-05-17,96.0,6.4,0.0
Labor Day,2013-12-27,306.0,6.7,1.126434
Tom at the Farm,2014-04-16,193.0,6.9,0.0
Beyond the Walls,2012-12-05,10.0,6.2,0.0
North Sea Texas,2011-03-16,59.0,6.9,0.0
Wonder Woman,2009-03-03,133.0,7.2,0.0
Flowers in the Attic,2014-01-18,106.0,6.3,0.0
Speedway,1929-10-07,0.0,0.0,0.0
Cry in the Woods,2004-04-02,2.0,6.5,0.0
Android Apocalypse,2006-06-24,12.0,4.1,0.0
Heartbreak Hotel,2006-03-24,1.0,4.0,0.0
Blackout,1978-08-25,1.0,5.0,0.0
French Fried Vacation 3,2006-01-01,190.0,4.1,0.0
Hammer,1972-07-04,5.0,4.8,0.0
The Sleep Room,1998-03-31,1.0,7.0,0.0
The Grave,1996-01-01,0.0,0.0,0.0
Grotesque,1988-09-09,5.0,5.2,0.0
Sink or Swim,1997-09-19,0.0,0.0,0.0
The Young and Prodigious T.S. Spivet,2013-10-16,234.0,6.7,0.2877208787878788
BBOY for LIFE,2012-12-30,0.0,0.0,0.0
Killer Instinct,1988-01-01,1.0,6.0,0.0
Behind Enemy Lines,1997-05-23,5.0,6.1,0.0
Manhunt,2008-01-04,24.0,5.3,0.0
Gwendoline,1984-02-07,23.0,4.2,1337274.0
Warriors of the Year 2072,1984-01-28,4.0,5.3,0.0
The Prey,2011-04-12,44.0,6.5,0.0
The Blank Generation,1976-01-13,4.0,5.0,0.0
Scorned,2013-11-14,22.0,5.0,0.0
À propos de Nice,1930-05-28,26.0,6.9,0.0
"Same Love, Same Rain",1999-01-01,13.0,6.5,0.0
Harvest,2011-02-16,12.0,6.7,0.0
The Soul of Bread,2012-02-03,7.0,5.0,0.0
Teen Beach Movie,2013-07-19,212.0,6.1,0.0
Tale of the Mummy,1998-03-19,22.0,3.8,0.0
Asier ETA biok,2014-01-17,1.0,5.0,0.0
Faithless,1932-10-15,0.0,0.0,0.0
Zatôichi the Outlaw,1967-08-12,8.0,6.0,0.0
Zatôichi Challenged,1967-12-30,9.0,6.1,0.0
Gamera vs. Guiron,1969-03-21,11.0,4.3,0.0
Gloria,2013-02-10,56.0,6.2,2107925.0
"I, Cesar",2003-04-09,59.0,5.6,0.0
Behind Enemy Lines III: Colombia,2009-01-06,33.0,5.0,0.0
The Confession,2001-01-01,0.0,0.0,0.0
Berkeley Square,1933-09-15,2.0,3.0,0.0
Best of the Badmen,1951-08-09,4.0,6.5,0.0
The Monuments Men,2014-01-24,1545.0,5.8,2.214057642857143
Just Like a Woman,2012-12-14,16.0,5.9,0.0
The Lego Movie,2014-02-06,3127.0,7.5,7.8193448666666665
We're Not Dressing,1934-04-27,4.0,5.0,0.0
Man of the World,1931-03-28,3.0,4.3,0.0
Aliyah,2012-09-19,4.0,5.5,0.0
The Road,2011-11-30,18.0,5.1,0.0
RoboCop,2014-01-30,2385.0,5.7,2.0224080416666665
Samson and Delilah,1996-12-08,4.0,4.8,0.0
The Art of the Steal,2013-09-11,221.0,6.1,64065.0
Rain or Shine,1930-08-15,2.0,3.5,0.0
Crave,2012-10-18,12.0,4.4,0.0
Betrayed,1954-09-07,3.0,5.3,0.0
Between Midnight and Dawn,1950-10-01,6.0,5.3,0.0
Nymphomaniac: Vol. II,2013-12-25,820.0,6.6,2227167.0
La luna,2011-01-01,257.0,8.0,0.0
A Place in the Sun,2012-08-29,6.0,6.7,0.0
A Streetcar Named Desire,1984-03-04,1.0,5.0,0.0
A Streetcar Named Desire,1995-10-24,6.0,6.0,0.0
American Anthem,1986-06-27,5.0,4.4,0.0
Between Us,2012-09-13,10.0,5.1,0.0
Monsieur Batignole,2002-03-06,51.0,7.0,0.0
Eternal Flame of Gehenna,2011-01-01,5.0,5.8,0.0
Tukkijoella,1928-11-05,1.0,8.0,0.0
Viper In The Fist,2004-10-06,28.0,6.4,0.0
Les Aiguilles rouges,2006-05-10,7.0,7.0,0.0
Beware the Gonzo,2010-04-22,8.0,5.6,0.0
"Beware, My Lovely",1952-08-07,7.0,4.7,0.0
Bewitched,1945-07-04,7.0,3.5,0.0
Beyond,2012-03-29,10.0,4.7,0.0
The Volcano,2013-10-02,190.0,5.6,0.0
Metastases,2012-03-01,5.0,5.9,0.0
Hornet's Nest,1970-09-08,3.0,6.2,0.0
Evidence,1995-10-02,4.0,6.5,0.0
Schooled: The Price of College Sports,2013-10-16,6.0,7.0,0.0
Knights of Badassdom,2013-01-21,162.0,5.5,0.0
The Secret of NIMH 2: Timmy to the Rescue,1998-12-22,10.0,4.3,0.0
Midsummer,2003-07-18,12.0,5.4,0.0
Ten Little Indians,1974-09-24,19.0,5.9,0.0
Alone,2008-01-01,18.0,6.8,0.0
Ulak,2008-02-25,9.0,5.7,0.0
The Gypsy Charmer,1929-11-03,1.0,6.0,0.0
The Trials of Muhammad Ali,2013-08-23,7.0,7.1,0.0
You Ain't Seen Nothin' Yet,2012-09-01,20.0,7.2,0.0
Los rollos perdidos de Pancho Villa,2003-03-21,2.0,6.0,0.0
Sabotage,2014-03-28,560.0,5.5,0.5002433714285714
The Four,2012-07-12,20.0,6.5,0.0
HalloHallo,2014-02-07,2.0,6.5,0.0
Don 2: The King is Back,2011-12-23,65.0,7.1,0.0
Pardes,1997-01-01,18.0,6.3,0.0
The Father,1996-01-01,4.0,7.5,0.0
"Niko 2 - Little Brother, Big Trouble",2012-10-12,14.0,5.7,17000000.0
Quest for a Heart,2007-12-14,5.0,7.6,0.0
The Wizard of Baghdad,1961-03-03,0.0,0.0,0.0
A Certain Kind of Death,2003-01-01,9.0,6.5,0.0
Beyond the Door,1975-07-31,8.0,4.4,0.0
The Elephant in the Living Room,2011-04-08,6.0,6.6,0.0
Ray Harryhausen: Special Effects Titan,2011-11-27,13.0,7.3,0.0
That Guy... Who Was in That Thing,2012-01-01,10.0,6.5,0.0
A Long Way Down,2014-03-20,356.0,6.2,7176347.0
The Three Brothers: The Return,2014-02-12,110.0,5.0,0.0
Venus in Fur,2013-05-28,192.0,7.2,342183.0
Devil Hunter,1980-12-05,8.0,3.8,0.0
Storm Rider,2013-10-22,5.0,5.6,0.0
Don't Go Breaking My Heart,2011-03-31,14.0,6.6,0.0
S.O.S. Iceberg,1933-08-30,3.0,6.0,0.0
Adult World,2013-04-18,141.0,6.2,0.0
Date and Switch,2014-02-14,78.0,5.9,0.0
Night on the Galactic Railroad,1985-07-13,9.0,6.5,0.0
The Zero Theorem,2014-01-02,383.0,5.9,0.09067129411764706
Endless Love,2014-02-12,555.0,6.7,1.703896
Winter's Tale,2014-02-13,501.0,6.0,0.5133371833333333
Cavemen,2013-10-26,29.0,4.8,0.0
Blood Glacier,2013-09-27,32.0,5.6,0.0
The Theatre Bizarre,2011-07-15,35.0,5.5,0.0
Agenda Grinding America Down,2010-09-03,6.0,6.1,0.0
The Story of Ruth,1960-06-17,3.0,6.8,0.0
No Nukes,1980-07-18,0.0,0.0,0.0
Super Inframan,1975-01-01,19.0,5.3,0.0
Fagbug,2009-04-20,3.0,5.7,0.0
Attila,2013-12-31,6.0,1.9,0.0
Beyond the Law,1968-01-01,2.0,4.5,0.0
Beyond Tomorrow,1940-01-01,3.0,6.2,0.0
Bhowani Junction,1956-05-01,5.0,6.6,0.0
Women in Love,2011-06-14,0.0,0.0,0.0
On the Other Side of the Tracks,2012-12-15,204.0,5.4,25109572.0
Joe,2014-04-11,346.0,6.5,0.59136675
The Inside Man,1985-01-01,2.0,5.3,0.0
The Journey,1992-04-30,6.0,4.3,0.0
Social Genocide,2004-03-18,2.0,7.5,0.0
Argentina latente,2007-05-24,2.0,7.3,0.0
Jaguar,1967-01-01,2.0,5.5,0.0
Bickford Shmeckler's Cool Ideas,2006-06-02,27.0,5.6,0.0
Big Bad Wolf,2006-10-25,20.0,4.9,0.0
Big Easy Express,2012-03-17,8.0,7.3,0.0
Big Leaguer,1953-08-19,1.0,6.0,0.0
Big Money Rustlas,2010-08-14,3.0,3.8,0.0
Love Story 2050,2008-07-04,8.0,3.6,0.25
The Summit,2012-10-12,31.0,6.9,0.0
GLOW: The Story of the Gorgeous Ladies of Wrestling,2012-08-21,8.0,6.0,0.0
This American Journey,2013-10-22,0.0,0.0,0.0
Ultraman,1967-07-21,0.0,0.0,0.0
The African,1983-10-22,13.0,6.2,0.0
Cold Comes the Night,2013-09-20,90.0,5.5,16971.0
Chouchou,2003-03-19,106.0,5.3,0.0
The Invisible Woman,2009-06-05,45.0,6.4,0.0
Someone Marry Barry,2014-02-07,75.0,5.6,0.0
Gamera the Brave,2006-11-11,11.0,5.9,0.0
The Painting,2011-11-22,35.0,7.3,11229.0
Are All Men Pedophiles?,2012-02-29,11.0,5.3,0.0
Climate of Change,2010-05-12,0.0,0.0,0.0
Bury My Heart At Wounded Knee,2007-05-27,33.0,6.0,0.0
Bigfoot: The Unforgettable Encounter,1994-01-01,3.0,5.3,0.0
The Cutting Edge: Going for the Gold,2006-02-07,24.0,5.5,0.0
Meet Me at the Fair,1953-01-01,0.0,0.0,0.0
13 Fighting Men,1960-03-31,0.0,0.0,0.0
Pretty/Handsome,2008-06-01,0.0,0.0,0.0
Gerontophilia,2013-08-28,24.0,6.7,4793.0
Mystery,2012-05-20,12.0,6.7,0.0
The King and the Mockingbird,1980-03-19,52.0,8.0,0.0
11.6,2013-04-03,45.0,5.7,0.0
Nightmare Factory,2011-10-27,8.0,7.0,0.0
Magic & Bird: A Courtship of Rivals,2010-03-10,6.0,8.3,0.0
About Last Night,2014-02-14,217.0,6.0,3.92021472
The Grand Budapest Hotel,2014-02-26,4644.0,8.0,5.8200106
Cuban Fury,2014-02-14,137.0,6.0,0.0
Life of a King,2013-06-22,34.0,6.4,0.0
An Oversimplification of Her Beauty,2012-01-30,5.0,5.2,0.0
Informant,2013-09-13,5.0,5.5,0.0
All the Light in the Sky,2012-11-03,5.0,5.9,0.0
"Black Coal, Thin Ice",2014-06-11,74.0,6.4,0.0
Blind Massage,2014-02-17,8.0,7.9,0.0
Jamesy Boy,2014-01-03,56.0,6.1,0.0
Jailbait,2014-02-14,24.0,4.2,0.0
Bring It On: Fight to the Finish,2009-07-31,108.0,6.0,0.0
Scott Joplin,1977-12-30,1.0,6.0,0.0
Mater and the Ghostlight,2006-07-27,96.0,6.2,0.0
Your Friend the Rat,2007-11-06,67.0,6.7,0.0
Dug's Special Mission,2009-11-09,72.0,6.9,0.0
Happy End,2011-09-23,3.0,6.2,0.0
Psychosis,2010-07-19,16.0,3.7,0.0
The Almost Man,2012-09-14,2.0,5.5,0.0
Satanás - Profile of a Killer,2007-03-04,8.0,7.8,0.0
The Education of Mohammad Hussein,2012-05-14,1.0,7.0,0.0
Ninja 2,1963-08-06,4.0,6.3,0.0
Rapture,1979-06-09,13.0,5.9,0.0
News from Home,1977-06-08,4.0,8.5,0.0
Omar,2013-05-21,59.0,7.1,0.0
Highway,2014-02-20,43.0,7.0,0.0
When Pigs Have Wings,2011-09-21,27.0,7.1,0.0
The Ditchdigger's Daughters,1997-02-23,0.0,0.0,0.0
Superchondriac,2014-02-26,362.0,5.6,0.0
7 Boxes,2012-08-10,35.0,6.5,0.0
Prêt à tout,2014-01-21,55.0,5.4,0.0
The Brats,2013-04-17,194.0,6.1,0.0
Grand Piano,2013-10-11,178.0,5.9,0.0
Satan's Sword,1960-10-18,1.0,5.0,0.0
Satan's Sword: The Dragon God,1960-12-27,0.0,0.0,0.0
Satan's Sword III: The Final Chapter,1961-05-17,0.0,0.0,0.0
The Boob,1926-05-17,0.0,0.0,0.0
That Awkward Moment,2014-01-29,1020.0,6.1,3.25613525
The Inevitable Defeat of Mister & Pete,2013-10-11,34.0,7.4,0.0
Interstellar,2014-11-05,11187.0,8.1,4.0916364666666665
An Amish Murder,2013-01-06,17.0,5.6,0.0
The Last of the Unjust,2013-05-20,6.0,6.4,0.0
Apartment 1303,2007-10-23,22.0,5.3,0.0
Apartment 1303 3D,2012-12-06,94.0,3.8,0.0
Armageddon,1997-01-01,0.0,0.0,0.0
Armageddon,1977-03-16,3.0,5.7,0.0
B.U.S.T.E.D,1999-03-20,3.0,6.7,0.0
The Abyss,1910-09-12,7.0,6.9,0.0
The Gabby Douglas Story,2014-02-01,17.0,7.6,0.0
Everybody Street,2013-04-28,2.0,8.0,0.0
The Mark,1961-06-07,2.0,6.0,0.0
Bill Maher: Victory Begins at Home,2003-01-01,3.0,6.5,0.0
Bill Maher: '...But I'm Not Wrong',2010-02-18,7.0,6.2,0.0
Bionicle: Mask of Light,2003-09-15,31.0,6.0,0.0
All the Young Men,1960-08-26,1.0,6.0,0.0
3 Days to Kill,2014-02-14,896.0,6.0,1.8784999642857143
Into the Middle of Nowhere,2010-06-01,0.0,0.0,0.0
Family tree,2010-02-16,2.0,6.0,0.0
Welcome to the Jungle,2013-04-27,135.0,4.9,0.0
Non-Stop,2014-01-26,2302.0,6.8,4.456192
The Look of Love,2013-04-26,40.0,5.2,0.0
Bionicle 2: Legends of Metru Nui,2004-01-01,8.0,5.8,0.0
Bionicle 3: Web of Shadows,2005-01-01,10.0,6.1,0.0
Wrinkles,2011-09-19,24.0,6.3,0.0
Vertical Features Remake,1978-12-01,4.0,9.3,0.0
The Art of War III: Retribution,2009-01-01,7.0,3.4,0.0
The Monster X Strikes Back: Attack the G8 Summit,2008-10-26,2.0,4.0,0.0
In Fear,2013-04-03,88.0,5.6,0.0
One Mile Away,2013-03-29,1.0,5.0,0.0
Fire In The Blood,2013-09-06,4.0,8.3,0.0
Tell Them Anything You Want: A Portrait of Maurice Sendak,2009-10-14,0.0,0.0,0.0
Love Games,2013-02-10,0.0,0.0,0.0
Mystery Road,2013-06-05,47.0,5.9,0.0
Breathe In,2013-01-18,96.0,6.1,15000.0
The Garden of Words,2013-05-31,358.0,7.5,0.0
Pandora's Promise,2013-06-12,11.0,6.9,0.0
A Gentle Breeze in the Village,2007-08-04,11.0,6.9,0.0
I Don't Want to Be a Man,1918-10-01,7.0,6.9,0.0
Always Leave Them Laughing,1949-11-26,0.0,0.0,0.0
Behind Office Doors,1931-03-15,1.0,4.0,0.0
Bengazi,1955-09-14,0.0,0.0,0.0
Bionicle: The Legend Reborn,2009-08-24,23.0,4.8,0.0
Bitter Feast,2010-07-08,17.0,5.5,0.0
Messages Deleted,2009-02-05,14.0,4.8,0.0
Great Freedom No. 7,1944-12-15,3.0,7.3,0.0
The Traveling Executioner,1970-01-01,4.0,6.4,0.0
Ninja 3: Goemon Will Never Die!,1963-12-28,1.0,8.0,0.0
300: Rise of an Empire,2014-03-05,2438.0,6.1,3.0689095545454546
The Pill,2011-12-16,49.0,5.6,0.0
The Adventures of Hajji Baba,1954-10-01,2.0,6.0,0.0
The Pursuit of Happiness,1971-02-23,3.0,5.0,0.0
"Sumo Do, Sumo Don't",1992-01-15,7.0,6.3,0.0
First Squad: The Moment of Truth,2009-05-13,14.0,5.6,0.0
Particle Fever,2013-06-14,102.0,7.1,0.0
Inspector Palmu's Error,1960-09-09,3.0,6.0,0.0
Any Number Can Play,1949-07-15,3.0,5.5,0.0
Bitter Sweet,1940-11-08,0.0,0.0,0.0
Black Hand,1950-03-12,3.0,4.8,0.0
Black Heaven,2010-07-14,26.0,5.9,0.0
Threads of Destiny,2014-02-23,11.0,4.0,0.0
Leo's Room,2010-01-20,15.0,7.3,0.0
Contracted,2013-07-07,140.0,5.0,0.0
The Bag Man,2014-02-28,134.0,5.2,56574.0
Dorian Gray,1970-04-24,5.0,5.6,0.0
Kai Po Che!,2013-02-13,32.0,6.5,0.0
Legend of the BoneKnapper Dragon,2010-10-15,69.0,6.5,0.0
Captain EO,1986-01-01,26.0,6.2,0.0
"Concepción Arenal, la visitadora de cárceles",2012-01-01,0.0,0.0,0.0
A Bullet for the General,1966-12-06,23.0,6.1,0.0
Obvious Child,2014-06-06,190.0,6.7,3123963.0
Cheap Thrills,2013-03-08,156.0,6.3,0.0
Black Widow,2008-12-08,3.0,3.7,0.0
Steel,1979-10-21,3.0,4.7,0.0
Toomorrow,1970-08-27,0.0,0.0,0.0
The Keeper of Lost Causes,2013-10-03,166.0,7.0,0.0
Dead Genesis,2010-08-10,6.0,4.3,0.0
Crazy Kind of Love,2013-05-31,16.0,5.6,0.0
Dick Figures: The Movie,2013-09-16,7.0,6.2,0.0
Choppertown: The Sinners,2005-08-14,0.0,0.0,0.0
A Werewolf Boy,2012-10-31,66.0,7.8,0.0
Trouble at Timpetill,2008-12-17,98.0,5.9,0.0
Carmina and Amen,2014-04-30,23.0,6.5,0.0
Bad Country,2014-09-26,90.0,5.7,0.0
Ashura,2005-01-01,4.0,3.8,0.0
Queen of Outer Space,1958-09-08,4.0,4.1,0.0
Special Correspondents,2009-01-21,20.0,4.9,0.0
Buddies,2012-11-07,8.0,7.3,0.0
Breaking the Taboo,2011-06-03,12.0,7.3,0.0
The Man from the Future,2011-09-02,69.0,6.7,0.0
God's Gun,1976-01-01,7.0,4.6,0.0
A Story of Yonosuke,2013-02-23,15.0,7.2,0.0
The Dove,1974-06-16,0.0,0.0,0.0
Elena Undone,2010-06-25,35.0,6.8,0.0
Romance in a Minor Key,1943-06-25,2.0,7.3,0.0
"Blackbeard, the Pirate",1952-12-24,10.0,7.1,0.0
Blackenstein,1973-01-01,7.0,2.6,0.0
Blast,2004-01-01,12.0,4.6,0.0
Blessed,2004-05-16,5.0,5.8,0.0
Blessed and Cursed,2010-01-01,1.0,8.0,0.0
Mr. Peabody & Sherman,2014-02-07,861.0,6.7,1.8821546896551724
Under the Skin,2014-03-14,1118.0,6.0,0.40453015037593987
Need for Speed,2014-03-13,1560.0,6.1,3.0799641818181818
Barefoot,2014-02-02,210.0,6.3,0.0025118333333333334
In His Hands,2005-01-01,6.0,6.6,0.0
You've Been Trumped,2012-07-06,16.0,6.7,0.0
Veronica Mars,2014-03-13,482.0,6.5,0.5808545
All for the Winner,1990-01-01,17.0,6.9,0.0
8,2008-10-23,0.0,0.0,0.0
8,2012-03-03,1.0,7.0,0.0
She Does Not Drink Smoke or Flirts but She Talks,1970-04-17,3.0,5.5,0.0
The Great Passage,2013-04-04,12.0,7.6,0.0
Cranford,2007-11-18,12.0,8.4,0.0
Sonny Boy,1990-10-26,5.0,4.7,0.0
Chiko,2008-02-09,22.0,6.3,0.0
Bad Words,2013-09-06,335.0,6.4,0.8210526315789474
Son of God,2014-02-28,83.0,5.9,3.081821090909091
Fightville,2011-03-12,4.0,5.8,0.0
Blind Date,2007-05-16,2.0,4.5,0.0
Blind Faith,1998-11-23,2.0,6.5,0.0
Blind Terror,2001-04-23,0.0,0.0,0.0
Blonde Fever,1944-12-05,1.0,5.5,0.0
Meth,2006-01-01,0.0,0.0,0.0
You Will Be My Son,2011-08-23,19.0,6.6,0.0
"The Stars Will Tell, Inspector Palmu",1962-04-21,3.0,7.3,0.0
"Vodka, Mr. Palmu",1969-03-07,0.0,0.0,0.0
Superpower,2008-08-28,2.0,7.5,0.0
Repentance,1984-06-30,11.0,6.4,215496.0
The Artist and the Model,2012-09-28,11.0,6.3,0.0
Sniper: Reloaded,2011-04-26,43.0,5.2,0.0
Puss in Boots: The Three Diablos,2011-12-08,112.0,6.6,0.0
Head Over Heels,2010-12-31,39.0,6.1,0.0
Meu Passado me Condena,2013-10-25,69.0,6.5,0.0
My Mom Is a Character,2013-06-21,117.0,7.7,0.0
Blood Out,2011-04-25,34.0,5.6,0.0
Daylight,2013-04-10,27.0,6.9,0.0
The Cat Concerto,1947-04-25,30.0,7.6,0.0
The French Minister,2013-11-06,74.0,5.6,0.0
Why Don't You Play in Hell?,2013-09-14,73.0,7.0,0.0
Spanish Affair,2014-03-14,220.0,6.8,0.0
Such Good Friends,1971-12-16,4.0,4.8,0.0
Sextette,1978-03-03,2.0,1.5,0.0
The Human Factor,1979-12-18,5.0,5.9,0.0
Love Simple,2009-07-31,0.0,0.0,0.0
On My Way,2013-05-16,24.0,6.1,0.0
Spider,2007-06-17,14.0,6.8,0.0
George & A.J.,2009-11-10,24.0,5.9,0.0
Age of Uprising: The Legend of Michael Kohlhaas,2013-08-14,63.0,6.0,0.0
Nobody Owns Me,2013-11-08,5.0,6.1,0.0
Cosmic Psychos: Blokes You Can Trust,2013-08-08,1.0,7.5,0.0
The Next Man,1976-11-10,2.0,6.5,0.0
Wanda Nevada,1979-06-01,9.0,6.5,2411145.0
The 'Human' Factor,1975-01-01,4.0,6.6,0.0
Prison Terminal: The Last Days of Private Jack Hall,2013-01-01,4.0,7.3,0.0
"Bless Me, Ultima",2013-02-22,9.0,6.4,1553826.0
Blondes at Work,1938-02-05,2.0,7.3,0.0
Blondie of the Follies,1932-09-01,4.0,7.5,0.0
Blood and Roses,1960-09-14,7.0,6.4,0.0
Space Pirate Captain Harlock,2013-09-07,365.0,6.4,0.5712434
Schwestern,2014-03-21,0.0,0.0,0.0
Dragonwyck,1946-04-10,18.0,6.4,0.0
The Hunting Party,1971-07-16,14.0,6.7,0.0
Grandma's Boy,1922-09-03,9.0,5.8,0.0
Stay as You Are,1978-09-14,9.0,5.8,0.0
Our Modern Maidens,1929-09-08,0.0,0.0,0.0
Brotherhood,2009-10-21,21.0,7.1,0.0
Two Queens and One Consort,1981-10-01,5.0,5.3,0.0
Le Crocodile du Botswanga,2014-02-19,120.0,5.0,0.0
Stunts,1977-06-01,1.0,6.0,0.0
W.W. and the Dixie Dancekings,1975-05-21,4.0,5.5,0.0
